('hwm', 'jms', 11):('ttr', 'vgr', 17):10
('hmb', 'hwm', 19):('grd', 'rgt', 20):17
('hmb', 'hwm', 19):('hwh', 'jgc', 20):17
('hmb', 'hwm', 19):('ttr', 'z15', 20):17
('hmb', 'hwm', 19):('gvw', 'qjb', 20):17
('hmb', 'hwm', 19):('fbv', 'grd', 20):17
('hmb', 'hwm', 19):('nfj', 'vgr', 20):18
('hmb', 'hwm', 19):('bqv', 'nfj', 20):18
('hmb', 'hwm', 19):('hwh', 'nfj', 20):17
('hmb', 'hwm', 19):('rgt', 'tdc', 20):17
('hmb', 'hwm', 19):('nfj', 'nqr', 20):18
('hmb', 'hwm', 19):('jfp', 'jgc', 20):18
('hmb', 'hwm', 19):('fbv', 'z15', 20):17
('hmb', 'hwm', 19):('bqv', 'jgc', 20):18
('hmb', 'hwm', 19):('rgt', 'z09', 20):17
('hmb', 'hwm', 19):('grd', 'ttr', 20):17
('hmb', 'hwm', 19):('jgc', 'vgr', 20):18
('hmb', 'hwm', 19):('nfj', 'z09', 20):17
('hmb', 'hwm', 19):('tqq', 'z15', 21):18
('hmb', 'hwm', 19):('rgt', 'tpv', 21):18
('hmb', 'hwm', 19):('nfj', 'tpv', 21):18
('hmb', 'hwm', 19):('nfj', 'pnd', 21):18
('hmb', 'hwm', 19):('tqq', 'z16', 21):18
('hmb', 'hwm', 19):('drk', 'z15', 21):18
('hmb', 'hwm', 19):('vcs', 'z31', 21):12
('hmb', 'hwm', 19):('jgc', 'rvc', 21):17
('hmb', 'hwm', 19):('jgc', 'z06', 21):18
('hmb', 'hwm', 19):('vcs', 'z32', 21):12
('hmb', 'hwm', 19):('pnd', 'rgt', 21):18
('hmb', 'hwm', 19):('ttr', 'z10', 21):18
('hmb', 'hwm', 19):('fhh', 'nfj', 21):18
('hmb', 'hwm', 19):('jgc', 'z12', 21):18
('hmb', 'hwm', 19):('nfj', 'z03', 21):18
('hmb', 'hwm', 19):('vcs', 'z22', 21):12
('hmb', 'hwm', 19):('vcs', 'z34', 21):12
('hmb', 'hwm', 19):('rgt', 'z03', 21):18
('hmb', 'hwm', 19):('mmr', 'vcs', 21):12
('hmb', 'hwm', 19):('drk', 'grd', 21):18
('hmb', 'hwm', 19):('jdr', 'jgc', 21):18
('hmb', 'hwm', 19):('tqq', 'z09', 21):18
('hmb', 'hwm', 19):('fbv', 'z10', 21):18
('hmb', 'hwm', 19):('ftc', 'nfj', 21):18
('hmb', 'hwm', 19):('ftc', 'ttr', 21):18
('hmb', 'hwm', 19):('qsg', 'rgt', 21):14
('hmb', 'hwm', 19):('fhh', 'rgt', 21):18
('hmb', 'hwm', 19):('dtj', 'ppf', 21):11
('hmb', 'hwm', 19):('rgt', 'rvc', 21):13
('hmb', 'hwm', 19):('dtd', 'vcs', 21):12
('hmb', 'hwm', 19):('jdr', 'nfj', 21):18
('hmb', 'hwm', 19):('fbv', 'jdr', 21):18
('hmb', 'hwm', 19):('nfj', 'rvc', 21):17
('hmb', 'hwm', 19):('nfj', 'qsg', 21):17
('hmb', 'hwm', 19):('nfj', 'z06', 21):18
('hmb', 'hwm', 19):('rgt', 'z06', 21):18
('hmb', 'hwm', 19):('jgc', 'z10', 21):18
('hmb', 'hwm', 19):('rkd', 'vcs', 21):13
('hmb', 'hwm', 19):('vcs', 'vqh', 21):14
('hmb', 'hwm', 19):('fbv', 'pnd', 21):18
('hmb', 'hwm', 19):('jgc', 'z14', 21):18
('hmb', 'hwm', 19):('jdr', 'ttr', 21):18
('hmb', 'hwm', 19):('snh', 'vcs', 21):11
('hmb', 'hwm', 19):('ttr', 'z06', 21):18
('hmb', 'hwm', 19):('ftc', 'jgc', 21):18
('hmb', 'hwm', 19):('nfj', 'z12', 21):18
('hmb', 'hwm', 19):('rgt', 'z12', 21):18
('hmb', 'hwm', 19):('fbv', 'ftc', 21):18
('hmb', 'hwm', 19):('fbv', 'qsg', 21):14
('hmb', 'hwm', 19):('ttr', 'z12', 21):18
('hmb', 'hwm', 19):('ttr', 'z03', 21):18
('hmb', 'hwm', 19):('fbv', 'z06', 21):18
('hmb', 'hwm', 19):('pnd', 'ttr', 21):18
('hmb', 'hwm', 19):('qgm', 'vcs', 21):12
('hmb', 'hwm', 19):('jdr', 'rgt', 21):18
('hmb', 'hwm', 19):('vcs', 'z30', 21):12
('hmb', 'hwm', 19):('fbv', 'z03', 21):18
('hmb', 'hwm', 19):('jgc', 'pnd', 21):18
('hmb', 'hwm', 19):('fbv', 'z12', 21):18
('hmb', 'hwm', 19):('vbc', 'vcs', 21):12
('hmb', 'hwm', 19):('nfj', 'smr', 21):18
('hmb', 'hwm', 19):('rgt', 'smr', 21):18
('hmb', 'hwm', 19):('hwh', 'tqq', 21):18
('hmb', 'hwm', 19):('rgt', 'z14', 21):18
('hmb', 'hwm', 19):('qsg', 'ttr', 21):14
('hmb', 'hwm', 19):('vcs', 'z29', 21):12
('hmb', 'hwm', 19):('nfj', 'z14', 21):18
('hmb', 'hwm', 19):('ftc', 'rgt', 21):18
('hmb', 'hwm', 19):('drk', 'tdc', 21):18
('hmb', 'hwm', 19):('rgt', 'z10', 21):18
('hmb', 'hwm', 19):('pkj', 'tqq', 21):18
('hmb', 'hwm', 19):('jgc', 'qsg', 21):17
('hmb', 'hwm', 19):('drk', 'z09', 21):18
('hmb', 'hwm', 19):('rvc', 'ttr', 21):13
('hmb', 'hwm', 19):('nfj', 'z10', 21):18
('hmb', 'hwm', 19):('nfj', 'rsq', 21):18
('hmb', 'hwm', 19):('fbv', 'rvc', 21):13
('hmb', 'hwm', 19):('ttr', 'z14', 21):18
('hmb', 'hwm', 19):('rgt', 'rsq', 21):18
('hmb', 'hwm', 19):('ndd', 'vcs', 21):12
('hmb', 'hwm', 19):('jgc', 'z03', 21):18
('hmb', 'hwm', 19):('dtj', 'z18', 21):11
('hmb', 'hwm', 19):('fbv', 'z14', 21):18
('hwm', 'vgr', 19):('jgc', 'sck', 19):17
('hwm', 'vgr', 19):('hmb', 'ttr', 19):18
('hwm', 'vgr', 19):('rgt', 'vcs', 19):17
('hwm', 'vgr', 19):('fbv', 'hmb', 19):18
('hwm', 'vgr', 19):('ttr', 'vcs', 19):17
('hwm', 'vgr', 19):('nfj', 'sck', 19):17
('hwm', 'vgr', 19):('fbv', 'vcs', 19):17
('hwm', 'vgr', 19):('hmb', 'rgt', 19):18
('hwm', 'vgr', 19):('ttr', 'z09', 20):17
('hwm', 'vgr', 19):('sck', 'tqq', 20):18
('hwm', 'vgr', 19):('fbv', 'z09', 20):17
('hwm', 'vgr', 19):('fbv', 'tdc', 20):17
('hwm', 'vgr', 19):('hmb', 'jgc', 20):18
('hwm', 'vgr', 19):('nfj', 'z15', 20):17
('hwm', 'vgr', 19):('rgt', 'z15', 20):17
('hwm', 'vgr', 19):('drk', 'vcs', 20):18
('hwm', 'vgr', 19):('hmb', 'nfj', 20):18
('hwm', 'vgr', 19):('jgc', 'nqr', 20):18
('hwm', 'vgr', 19):('jgc', 'z09', 20):17
('hwm', 'vgr', 19):('tdc', 'ttr', 20):17
('hwm', 'vgr', 19):('jfp', 'nfj', 20):18
('hwm', 'vgr', 19):('grd', 'rgt', 20):17
('hwm', 'vgr', 19):('hwh', 'jgc', 20):17
('hwm', 'vgr', 19):('ttr', 'z15', 20):17
('hwm', 'vgr', 19):('gvw', 'qjb', 20):17
('hwm', 'vgr', 19):('fbv', 'grd', 20):17
('hwm', 'vgr', 19):('bqv', 'nfj', 20):18
('hwm', 'vgr', 19):('hwh', 'nfj', 20):17
('hwm', 'vgr', 19):('rgt', 'tdc', 20):17
('hwm', 'vgr', 19):('nfj', 'nqr', 20):18
('hwm', 'vgr', 19):('jfp', 'jgc', 20):18
('hwm', 'vgr', 19):('fbv', 'z15', 20):17
('hwm', 'vgr', 19):('bqv', 'jgc', 20):18
('hwm', 'vgr', 19):('rgt', 'z09', 20):17
('hwm', 'vgr', 19):('grd', 'ttr', 20):17
('hwm', 'vgr', 19):('nfj', 'z09', 20):17
('hwm', 'vgr', 19):('tqq', 'z15', 21):18
('hwm', 'vgr', 19):('rgt', 'tpv', 21):18
('hwm', 'vgr', 19):('nfj', 'tpv', 21):18
('hwm', 'vgr', 19):('nfj', 'pnd', 21):18
('hwm', 'vgr', 19):('tqq', 'z16', 21):18
('hwm', 'vgr', 19):('drk', 'z15', 21):18
('hwm', 'vgr', 19):('vcs', 'z31', 21):12
('hwm', 'vgr', 19):('jgc', 'rvc', 21):17
('hwm', 'vgr', 19):('jgc', 'z06', 21):18
('hwm', 'vgr', 19):('vcs', 'z32', 21):12
('hwm', 'vgr', 19):('pnd', 'rgt', 21):18
('hwm', 'vgr', 19):('ttr', 'z10', 21):18
('hwm', 'vgr', 19):('fhh', 'nfj', 21):18
('hwm', 'vgr', 19):('jgc', 'z12', 21):18
('hwm', 'vgr', 19):('nfj', 'z03', 21):18
('hwm', 'vgr', 19):('vcs', 'z22', 21):12
('hwm', 'vgr', 19):('vcs', 'z34', 21):12
('hwm', 'vgr', 19):('rgt', 'z03', 21):18
('hwm', 'vgr', 19):('mmr', 'vcs', 21):12
('hwm', 'vgr', 19):('drk', 'grd', 21):18
('hwm', 'vgr', 19):('jdr', 'jgc', 21):18
('hwm', 'vgr', 19):('tqq', 'z09', 21):18
('hwm', 'vgr', 19):('fbv', 'z10', 21):18
('hwm', 'vgr', 19):('ftc', 'nfj', 21):18
('hwm', 'vgr', 19):('ftc', 'ttr', 21):18
('hwm', 'vgr', 19):('qsg', 'rgt', 21):14
('hwm', 'vgr', 19):('fhh', 'rgt', 21):18
('hwm', 'vgr', 19):('dtj', 'ppf', 21):11
('hwm', 'vgr', 19):('rgt', 'rvc', 21):13
('hwm', 'vgr', 19):('dtd', 'vcs', 21):12
('hwm', 'vgr', 19):('jdr', 'nfj', 21):18
('hwm', 'vgr', 19):('fbv', 'jdr', 21):18
('hwm', 'vgr', 19):('nfj', 'rvc', 21):17
('hwm', 'vgr', 19):('nfj', 'qsg', 21):17
('hwm', 'vgr', 19):('nfj', 'z06', 21):18
('hwm', 'vgr', 19):('rgt', 'z06', 21):18
('hwm', 'vgr', 19):('jgc', 'z10', 21):18
('hwm', 'vgr', 19):('rkd', 'vcs', 21):13
('hwm', 'vgr', 19):('vcs', 'vqh', 21):14
('hwm', 'vgr', 19):('fbv', 'pnd', 21):18
('hwm', 'vgr', 19):('jgc', 'z14', 21):18
('hwm', 'vgr', 19):('jdr', 'ttr', 21):18
('hwm', 'vgr', 19):('snh', 'vcs', 21):11
('hwm', 'vgr', 19):('ttr', 'z06', 21):18
('hwm', 'vgr', 19):('ftc', 'jgc', 21):18
('hwm', 'vgr', 19):('nfj', 'z12', 21):18
('hwm', 'vgr', 19):('rgt', 'z12', 21):18
('hwm', 'vgr', 19):('fbv', 'ftc', 21):18
('hwm', 'vgr', 19):('fbv', 'qsg', 21):14
('hwm', 'vgr', 19):('ttr', 'z12', 21):18
('hwm', 'vgr', 19):('ttr', 'z03', 21):18
('hwm', 'vgr', 19):('fbv', 'z06', 21):18
('hwm', 'vgr', 19):('pnd', 'ttr', 21):18
('hwm', 'vgr', 19):('qgm', 'vcs', 21):12
('hwm', 'vgr', 19):('jdr', 'rgt', 21):18
('hwm', 'vgr', 19):('vcs', 'z30', 21):12
('hwm', 'vgr', 19):('fbv', 'z03', 21):18
('hwm', 'vgr', 19):('jgc', 'pnd', 21):18
('hwm', 'vgr', 19):('fbv', 'z12', 21):18
('hwm', 'vgr', 19):('vbc', 'vcs', 21):12
('hwm', 'vgr', 19):('nfj', 'smr', 21):18
('hwm', 'vgr', 19):('rgt', 'smr', 21):18
('hwm', 'vgr', 19):('hwh', 'tqq', 21):18
('hwm', 'vgr', 19):('rgt', 'z14', 21):18
('hwm', 'vgr', 19):('qsg', 'ttr', 21):14
('hwm', 'vgr', 19):('vcs', 'z29', 21):12
('hwm', 'vgr', 19):('nfj', 'z14', 21):18
('hwm', 'vgr', 19):('ftc', 'rgt', 21):18
('hwm', 'vgr', 19):('drk', 'tdc', 21):18
('hwm', 'vgr', 19):('rgt', 'z10', 21):18
('hwm', 'vgr', 19):('pkj', 'tqq', 21):18
('hwm', 'vgr', 19):('jgc', 'qsg', 21):17
('hwm', 'vgr', 19):('drk', 'z09', 21):18
('hwm', 'vgr', 19):('rvc', 'ttr', 21):13
('hwm', 'vgr', 19):('nfj', 'z10', 21):18
('hwm', 'vgr', 19):('nfj', 'rsq', 21):18
('hwm', 'vgr', 19):('fbv', 'rvc', 21):13
('hwm', 'vgr', 19):('ttr', 'z14', 21):18
('hwm', 'vgr', 19):('rgt', 'rsq', 21):18
('hwm', 'vgr', 19):('ndd', 'vcs', 21):12
('hwm', 'vgr', 19):('jgc', 'z03', 21):18
('hwm', 'vgr', 19):('dtj', 'z18', 21):11
('hwm', 'vgr', 19):('fbv', 'z14', 21):18
('wqs', 'z16', 19):('jgc', 'sck', 19):17
('wqs', 'z16', 19):('hmb', 'ttr', 19):18
('wqs', 'z16', 19):('rgt', 'vcs', 19):17
('wqs', 'z16', 19):('fbv', 'hmb', 19):18
('wqs', 'z16', 19):('ttr', 'vcs', 19):17
('wqs', 'z16', 19):('nfj', 'sck', 19):17
('wqs', 'z16', 19):('fbv', 'vcs', 19):17
('wqs', 'z16', 19):('hmb', 'rgt', 19):18
('wqs', 'z16', 19):('ttr', 'z09', 20):17
('wqs', 'z16', 19):('sck', 'tqq', 20):18
('wqs', 'z16', 19):('fbv', 'z09', 20):17
('wqs', 'z16', 19):('fbv', 'tdc', 20):17
('wqs', 'z16', 19):('hmb', 'jgc', 20):18
('wqs', 'z16', 19):('nfj', 'z15', 20):17
('wqs', 'z16', 19):('rgt', 'z15', 20):17
('wqs', 'z16', 19):('drk', 'vcs', 20):18
('wqs', 'z16', 19):('hmb', 'nfj', 20):18
('wqs', 'z16', 19):('jgc', 'nqr', 20):18
('wqs', 'z16', 19):('jgc', 'z09', 20):17
('wqs', 'z16', 19):('tdc', 'ttr', 20):17
('wqs', 'z16', 19):('jfp', 'nfj', 20):18
('wqs', 'z16', 19):('grd', 'rgt', 20):17
('wqs', 'z16', 19):('hwh', 'jgc', 20):17
('wqs', 'z16', 19):('ttr', 'z15', 20):17
('wqs', 'z16', 19):('gvw', 'qjb', 20):17
('wqs', 'z16', 19):('fbv', 'grd', 20):17
('wqs', 'z16', 19):('nfj', 'vgr', 20):18
('wqs', 'z16', 19):('bqv', 'nfj', 20):18
('wqs', 'z16', 19):('hwh', 'nfj', 20):17
('wqs', 'z16', 19):('rgt', 'tdc', 20):17
('wqs', 'z16', 19):('nfj', 'nqr', 20):18
('wqs', 'z16', 19):('jfp', 'jgc', 20):18
('wqs', 'z16', 19):('fbv', 'z15', 20):17
('wqs', 'z16', 19):('bqv', 'jgc', 20):18
('wqs', 'z16', 19):('rgt', 'z09', 20):17
('wqs', 'z16', 19):('grd', 'ttr', 20):17
('wqs', 'z16', 19):('jgc', 'vgr', 20):18
('wqs', 'z16', 19):('nfj', 'z09', 20):17
('wqs', 'z16', 19):('tqq', 'z15', 21):18
('wqs', 'z16', 19):('rgt', 'tpv', 21):18
('wqs', 'z16', 19):('nfj', 'tpv', 21):18
('wqs', 'z16', 19):('nfj', 'pnd', 21):18
('wqs', 'z16', 19):('drk', 'z15', 21):18
('wqs', 'z16', 19):('vcs', 'z31', 21):12
('wqs', 'z16', 19):('jgc', 'rvc', 21):17
('wqs', 'z16', 19):('jgc', 'z06', 21):18
('wqs', 'z16', 19):('vcs', 'z32', 21):12
('wqs', 'z16', 19):('pnd', 'rgt', 21):18
('wqs', 'z16', 19):('ttr', 'z10', 21):18
('wqs', 'z16', 19):('fhh', 'nfj', 21):18
('wqs', 'z16', 19):('jgc', 'z12', 21):18
('wqs', 'z16', 19):('nfj', 'z03', 21):18
('wqs', 'z16', 19):('vcs', 'z22', 21):11
('wqs', 'z16', 19):('vcs', 'z34', 21):12
('wqs', 'z16', 19):('rgt', 'z03', 21):18
('wqs', 'z16', 19):('mmr', 'vcs', 21):12
('wqs', 'z16', 19):('drk', 'grd', 21):18
('wqs', 'z16', 19):('jdr', 'jgc', 21):18
('wqs', 'z16', 19):('tqq', 'z09', 21):18
('wqs', 'z16', 19):('fbv', 'z10', 21):18
('wqs', 'z16', 19):('ftc', 'nfj', 21):18
('wqs', 'z16', 19):('ftc', 'ttr', 21):18
('wqs', 'z16', 19):('qsg', 'rgt', 21):14
('wqs', 'z16', 19):('fhh', 'rgt', 21):18
('wqs', 'z16', 19):('dtj', 'ppf', 21):11
('wqs', 'z16', 19):('rgt', 'rvc', 21):13
('wqs', 'z16', 19):('dtd', 'vcs', 21):12
('wqs', 'z16', 19):('jdr', 'nfj', 21):18
('wqs', 'z16', 19):('fbv', 'jdr', 21):18
('wqs', 'z16', 19):('nfj', 'rvc', 21):17
('wqs', 'z16', 19):('nfj', 'qsg', 21):17
('wqs', 'z16', 19):('nfj', 'z06', 21):18
('wqs', 'z16', 19):('rgt', 'z06', 21):18
('wqs', 'z16', 19):('jgc', 'z10', 21):18
('wqs', 'z16', 19):('rkd', 'vcs', 21):13
('wqs', 'z16', 19):('vcs', 'vqh', 21):14
('wqs', 'z16', 19):('fbv', 'pnd', 21):18
('wqs', 'z16', 19):('jgc', 'z14', 21):18
('wqs', 'z16', 19):('jdr', 'ttr', 21):18
('wqs', 'z16', 19):('snh', 'vcs', 21):11
('wqs', 'z16', 19):('ttr', 'z06', 21):18
('wqs', 'z16', 19):('ftc', 'jgc', 21):18
('wqs', 'z16', 19):('nfj', 'z12', 21):18
('wqs', 'z16', 19):('rgt', 'z12', 21):18
('wqs', 'z16', 19):('fbv', 'ftc', 21):18
('wqs', 'z16', 19):('fbv', 'qsg', 21):14
('wqs', 'z16', 19):('ttr', 'z12', 21):18
('wqs', 'z16', 19):('ttr', 'z03', 21):18
('wqs', 'z16', 19):('fbv', 'z06', 21):18
('wqs', 'z16', 19):('pnd', 'ttr', 21):18
('wqs', 'z16', 19):('qgm', 'vcs', 21):12
('wqs', 'z16', 19):('jdr', 'rgt', 21):18
('wqs', 'z16', 19):('vcs', 'z30', 21):12
('wqs', 'z16', 19):('fbv', 'z03', 21):18
('wqs', 'z16', 19):('jgc', 'pnd', 21):18
('wqs', 'z16', 19):('fbv', 'z12', 21):18
('wqs', 'z16', 19):('vbc', 'vcs', 21):12
('wqs', 'z16', 19):('nfj', 'smr', 21):18
('wqs', 'z16', 19):('rgt', 'smr', 21):18
('wqs', 'z16', 19):('hwh', 'tqq', 21):18
('wqs', 'z16', 19):('rgt', 'z14', 21):18
('wqs', 'z16', 19):('qsg', 'ttr', 21):14
('wqs', 'z16', 19):('vcs', 'z29', 21):12
('wqs', 'z16', 19):('nfj', 'z14', 21):18
('wqs', 'z16', 19):('ftc', 'rgt', 21):18
('wqs', 'z16', 19):('drk', 'tdc', 21):18
('wqs', 'z16', 19):('rgt', 'z10', 21):18
('wqs', 'z16', 19):('jgc', 'qsg', 21):17
('wqs', 'z16', 19):('drk', 'z09', 21):18
('wqs', 'z16', 19):('rvc', 'ttr', 21):13
('wqs', 'z16', 19):('nfj', 'z10', 21):18
('wqs', 'z16', 19):('nfj', 'rsq', 21):18
('wqs', 'z16', 19):('fbv', 'rvc', 21):13
('wqs', 'z16', 19):('ttr', 'z14', 21):18
('wqs', 'z16', 19):('rgt', 'rsq', 21):18
('wqs', 'z16', 19):('ndd', 'vcs', 21):12
('wqs', 'z16', 19):('jgc', 'z03', 21):18
('wqs', 'z16', 19):('dtj', 'z18', 21):11
('wqs', 'z16', 19):('fbv', 'z14', 21):18
('rfj', 'wfd', 19):('gvw', 'qjb', 20):17
('rfj', 'wfd', 19):('vcs', 'z31', 21):15
('rfj', 'wfd', 19):('vcs', 'z32', 21):15
('rfj', 'wfd', 19):('vcs', 'z22', 21):14
('rfj', 'wfd', 19):('vcs', 'z34', 21):15
('rfj', 'wfd', 19):('mmr', 'vcs', 21):15
('rfj', 'wfd', 19):('dtj', 'ppf', 21):14
('rfj', 'wfd', 19):('dtd', 'vcs', 21):15
('rfj', 'wfd', 19):('rkd', 'vcs', 21):16
('rfj', 'wfd', 19):('vcs', 'vqh', 21):17
('rfj', 'wfd', 19):('snh', 'vcs', 21):14
('rfj', 'wfd', 19):('qgm', 'vcs', 21):15
('rfj', 'wfd', 19):('vcs', 'z30', 21):15
('rfj', 'wfd', 19):('vbc', 'vcs', 21):15
('rfj', 'wfd', 19):('vcs', 'z29', 21):15
('rfj', 'wfd', 19):('ndd', 'vcs', 21):15
('hwm', 'z01', 19):('jgc', 'sck', 19):17
('hwm', 'z01', 19):('hmb', 'ttr', 19):18
('hwm', 'z01', 19):('rgt', 'vcs', 19):17
('hwm', 'z01', 19):('fbv', 'hmb', 19):18
('hwm', 'z01', 19):('ttr', 'vcs', 19):17
('hwm', 'z01', 19):('nfj', 'sck', 19):17
('hwm', 'z01', 19):('fbv', 'vcs', 19):17
('hwm', 'z01', 19):('hmb', 'rgt', 19):18
('hwm', 'z01', 19):('ttr', 'z09', 20):17
('hwm', 'z01', 19):('sck', 'tqq', 20):18
('hwm', 'z01', 19):('fbv', 'z09', 20):17
('hwm', 'z01', 19):('fbv', 'tdc', 20):17
('hwm', 'z01', 19):('hmb', 'jgc', 20):18
('hwm', 'z01', 19):('nfj', 'z15', 20):17
('hwm', 'z01', 19):('rgt', 'z15', 20):17
('hwm', 'z01', 19):('drk', 'vcs', 20):18
('hwm', 'z01', 19):('hmb', 'nfj', 20):18
('hwm', 'z01', 19):('jgc', 'nqr', 20):18
('hwm', 'z01', 19):('jgc', 'z09', 20):17
('hwm', 'z01', 19):('tdc', 'ttr', 20):17
('hwm', 'z01', 19):('jfp', 'nfj', 20):18
('hwm', 'z01', 19):('grd', 'rgt', 20):17
('hwm', 'z01', 19):('hwh', 'jgc', 20):17
('hwm', 'z01', 19):('ttr', 'z15', 20):17
('hwm', 'z01', 19):('gvw', 'qjb', 20):17
('hwm', 'z01', 19):('fbv', 'grd', 20):17
('hwm', 'z01', 19):('nfj', 'vgr', 20):18
('hwm', 'z01', 19):('bqv', 'nfj', 20):18
('hwm', 'z01', 19):('hwh', 'nfj', 20):17
('hwm', 'z01', 19):('rgt', 'tdc', 20):17
('hwm', 'z01', 19):('nfj', 'nqr', 20):18
('hwm', 'z01', 19):('jfp', 'jgc', 20):18
('hwm', 'z01', 19):('fbv', 'z15', 20):17
('hwm', 'z01', 19):('bqv', 'jgc', 20):18
('hwm', 'z01', 19):('rgt', 'z09', 20):17
('hwm', 'z01', 19):('grd', 'ttr', 20):17
('hwm', 'z01', 19):('jgc', 'vgr', 20):18
('hwm', 'z01', 19):('nfj', 'z09', 20):17
('hwm', 'z01', 19):('tqq', 'z15', 21):18
('hwm', 'z01', 19):('rgt', 'tpv', 21):18
('hwm', 'z01', 19):('nfj', 'tpv', 21):18
('hwm', 'z01', 19):('nfj', 'pnd', 21):18
('hwm', 'z01', 19):('tqq', 'z16', 21):18
('hwm', 'z01', 19):('drk', 'z15', 21):18
('hwm', 'z01', 19):('vcs', 'z31', 21):12
('hwm', 'z01', 19):('jgc', 'rvc', 21):17
('hwm', 'z01', 19):('jgc', 'z06', 21):18
('hwm', 'z01', 19):('vcs', 'z32', 21):12
('hwm', 'z01', 19):('pnd', 'rgt', 21):18
('hwm', 'z01', 19):('ttr', 'z10', 21):18
('hwm', 'z01', 19):('fhh', 'nfj', 21):18
('hwm', 'z01', 19):('jgc', 'z12', 21):18
('hwm', 'z01', 19):('nfj', 'z03', 21):18
('hwm', 'z01', 19):('vcs', 'z22', 21):11
('hwm', 'z01', 19):('vcs', 'z34', 21):12
('hwm', 'z01', 19):('rgt', 'z03', 21):18
('hwm', 'z01', 19):('mmr', 'vcs', 21):12
('hwm', 'z01', 19):('drk', 'grd', 21):18
('hwm', 'z01', 19):('jdr', 'jgc', 21):18
('hwm', 'z01', 19):('tqq', 'z09', 21):18
('hwm', 'z01', 19):('fbv', 'z10', 21):18
('hwm', 'z01', 19):('ftc', 'nfj', 21):18
('hwm', 'z01', 19):('ftc', 'ttr', 21):18
('hwm', 'z01', 19):('qsg', 'rgt', 21):14
('hwm', 'z01', 19):('fhh', 'rgt', 21):18
('hwm', 'z01', 19):('dtj', 'ppf', 21):11
('hwm', 'z01', 19):('rgt', 'rvc', 21):13
('hwm', 'z01', 19):('dtd', 'vcs', 21):12
('hwm', 'z01', 19):('jdr', 'nfj', 21):18
('hwm', 'z01', 19):('fbv', 'jdr', 21):18
('hwm', 'z01', 19):('nfj', 'rvc', 21):17
('hwm', 'z01', 19):('nfj', 'qsg', 21):17
('hwm', 'z01', 19):('nfj', 'z06', 21):18
('hwm', 'z01', 19):('rgt', 'z06', 21):18
('hwm', 'z01', 19):('jgc', 'z10', 21):18
('hwm', 'z01', 19):('rkd', 'vcs', 21):13
('hwm', 'z01', 19):('vcs', 'vqh', 21):14
('hwm', 'z01', 19):('fbv', 'pnd', 21):18
('hwm', 'z01', 19):('jgc', 'z14', 21):18
('hwm', 'z01', 19):('jdr', 'ttr', 21):18
('hwm', 'z01', 19):('snh', 'vcs', 21):11
('hwm', 'z01', 19):('ttr', 'z06', 21):18
('hwm', 'z01', 19):('ftc', 'jgc', 21):18
('hwm', 'z01', 19):('nfj', 'z12', 21):18
('hwm', 'z01', 19):('rgt', 'z12', 21):18
('hwm', 'z01', 19):('fbv', 'ftc', 21):18
('hwm', 'z01', 19):('fbv', 'qsg', 21):14
('hwm', 'z01', 19):('ttr', 'z12', 21):18
('hwm', 'z01', 19):('ttr', 'z03', 21):18
('hwm', 'z01', 19):('fbv', 'z06', 21):18
('hwm', 'z01', 19):('pnd', 'ttr', 21):18
('hwm', 'z01', 19):('qgm', 'vcs', 21):12
('hwm', 'z01', 19):('jdr', 'rgt', 21):18
('hwm', 'z01', 19):('vcs', 'z30', 21):12
('hwm', 'z01', 19):('fbv', 'z03', 21):18
('hwm', 'z01', 19):('jgc', 'pnd', 21):18
('hwm', 'z01', 19):('fbv', 'z12', 21):18
('hwm', 'z01', 19):('vbc', 'vcs', 21):12
('hwm', 'z01', 19):('nfj', 'smr', 21):18
('hwm', 'z01', 19):('rgt', 'smr', 21):18
('hwm', 'z01', 19):('hwh', 'tqq', 21):18
('hwm', 'z01', 19):('rgt', 'z14', 21):18
('hwm', 'z01', 19):('qsg', 'ttr', 21):14
('hwm', 'z01', 19):('vcs', 'z29', 21):12
('hwm', 'z01', 19):('nfj', 'z14', 21):18
('hwm', 'z01', 19):('ftc', 'rgt', 21):18
('hwm', 'z01', 19):('drk', 'tdc', 21):18
('hwm', 'z01', 19):('rgt', 'z10', 21):18
('hwm', 'z01', 19):('pkj', 'tqq', 21):18
('hwm', 'z01', 19):('jgc', 'qsg', 21):17
('hwm', 'z01', 19):('drk', 'z09', 21):18
('hwm', 'z01', 19):('rvc', 'ttr', 21):13
('hwm', 'z01', 19):('nfj', 'z10', 21):18
('hwm', 'z01', 19):('nfj', 'rsq', 21):18
('hwm', 'z01', 19):('fbv', 'rvc', 21):13
('hwm', 'z01', 19):('ttr', 'z14', 21):18
('hwm', 'z01', 19):('rgt', 'rsq', 21):18
('hwm', 'z01', 19):('ndd', 'vcs', 21):12
('hwm', 'z01', 19):('jgc', 'z03', 21):18
('hwm', 'z01', 19):('dtj', 'z18', 21):11
('hwm', 'z01', 19):('fbv', 'z14', 21):18
('tdc', 'z06', 19):('jgc', 'sck', 19):17
('tdc', 'z06', 19):('hmb', 'ttr', 19):18
('tdc', 'z06', 19):('rgt', 'vcs', 19):17
('tdc', 'z06', 19):('fbv', 'hmb', 19):18
('tdc', 'z06', 19):('ttr', 'vcs', 19):17
('tdc', 'z06', 19):('nfj', 'sck', 19):17
('tdc', 'z06', 19):('fbv', 'vcs', 19):17
